position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
rb,"Antioch, Tennessee","",65,184,4.3,4,6.0,2,Tennessee,LaMarcus Coker,2005
db,"Covina, California",Charter Oak,78,195,4.5,4,6.0,2,USC,Will Harris,2005
ol,"Columbus, Georgia",Pacelli Catholic,78,281,4.7,4,5.8,2,Auburn,Mike Harness,2005
db,"Miami, Florida",Killian,78,176,4.5,5,6.1,2,Tennessee,Demetrice Morley,2005
de,"Warner Robins, Georgia",Houston County,78,247,4.7,4,6.0,2,USC,Kyle Moore,2005
ol,"Lovejoy, Georgia","",78,300,5.1,4,6.0,2,Tennessee,Chris Scott,2005
de,"New Orleans, Louisiana",St. Augustine,78,236,4.7,4,6.0,2,LSU,Al Jones,2005
rb,"Long Island, New York",North Babylon,0,234,4.6,5,6.1,3,West Virginia,Jason Gwaltney,2005
qb,"Germantown, Maryland",Northwest,78,198,4.6,4,5.9,3,Virginia Tech,Ike Whitaker,2005
wr,"Long Beach, California",Poly,65,170,4.4,5,6.1,3,California,DeSean Jackson,2005
ol,"Lakewood, Ohio",St. Edward,78,296,5.1,5,6.1,3,Ohio State,Alex Boone,2005
lb,"Greenville, Florida",Madison,78,206,4.7,4,6.0,3,Florida State,Eugene Hayes,2005
ol,"Denver, Colorado",Mullen,78,295,4.8,4,5.8,3,Oklahoma,Jesse White,2005
db,"Cleveland, Ohio",Glenville Academic Campus,78,190,4.4,4,6.0,3,Ohio State,Jamario O'Neal,2005
rb,"La Marque, Texas","",65,165,4.3,4,5.9,3,Florida State,Russell Ball,2005
ol,"Killeen, Texas",Harker Heights,78,290,5.0,4,5.9,3,Texas A&M,Michael Shumard,2005
db,"Sulphur Springs, Texas","",78,205,4.5,4,5.9,3,Oklahoma,Keenan Clayton,2005
te,"Galena Park, Texas",North Shore,78,235,4.5,4,6.0,3,Miami (FL),Dajleon Farr,2005
dt,"Waynesboro, Mississippi",Wayne County,78,352,4.8,5,6.1,3,Mississippi,Jerrell Powe,2005
qb,"Clearwater, Florida",Countryside,78,205,4.7,4,5.9,3,Nebraska,Harrison Beck,2005
lb,"Lakewood, California","",78,227,4.6,4,6.0,3,USC,Luthur Brown,2005
de,"Miami, Florida",Carol City,78,241,4.9,4,6.0,3,LSU,Ricky Jean-Francois,2005
k,"Cantonment, Florida",Tate,78,180,4.4,3,5.5,3,Florida State,Graham Gano,2005
rb,"Miami, Florida",Monsignor Pace,65,220,4.5,4,5.8,3,Pittsburgh,Conredge Collins,2005
de,"Wilson, North Carolina",Beddingfield,78,238,4.5,4,5.9,3,Florida State,Everette Brown,2005
ath,"Highland Springs, Virginia","",78,185,4.5,5,6.1,3,Virginia Tech,Victor Harris,2005
te,"Hope Mills, North Carolina",South View,78,251,4.8,4,5.9,4,South Carolina,Jonathan Hannah,2005
wr,"Charlotte, North Carolina",Independence,78,190,4.4,4,6.0,4,Georgia,Mohamed Massaquoi,2005
rb,"Jacksonville, Florida",Sandalwood,65,177,4.4,4,5.8,4,Ohio State,Maurice Wells,2005
qb,"Oceanside, California","",78,205,4.8,4,5.9,4,Arizona State,Derek Shaw,2005
ol,"Barrington, Illinois","",78,300,5.0,5,6.1,4,Iowa,Dan Doering,2005
qb,"Woodland Hills, California",Taft,78,183,4.6,4,5.9,4,Florida,Josh Portis,2005
de,"Folkston, Georgia",Charlton County,78,240,4.7,4,6.0,4,Florida State,Justin Mincey,2005
k,"Orange, California",Lutheran,78,200,4.8,3,5.5,4,USC,Troy Van Blarcom,2005
ath,"Pasco, Washington",Pasco,78,210,4.4,4,6.0,4,Nebraska,Leon Jackson,2005
dt,"Red Bank, New Jersey","",78,315,5.0,4,6.0,4,Georgia,Kade Weston,2005
db,"Stevenson, Alabama",North Jackson,78,210,4.4,4,5.9,4,Alabama,Chris Keys,2005
ol,"Honea Path, South Carolina",Belton-Honea,78,291,5.0,3,5.7,4,Clemson,Barry Humphries,2005
lb,"Kingfisher, Oklahoma","",78,225,4.6,4,6.0,4,Oklahoma,Curtis Lofton,2005
de,"Jupiter, Florida","",78,230,4.7,4,5.9,4,Miami (FL),Courtney Harris,2005
rb,"East Grand Rapids, Michigan","",65,230,4.5,5,6.1,4,Michigan,Kevin Grady,2005
db,"Batesville, Mississippi",South Panola,65,183,4.4,4,6.0,4,Mississippi State,Derek Pegues,2005
ol,"Provo, Utah",Timpview,78,270,4.9,4,5.9,4,Brigham Young,Matt Reynolds,2005
lb,"Washington, District of Columbia",St. John's College High,78,210,4.5,4,6.0,4,Tennessee,Rico McCoy,2005
rb,"Mandeville, Louisiana",Fontainebleau,78,230,4.6,4,5.8,4,LSU,Steven Korte,2005
de,"Athol Springs, New York",St. Francis,78,256,4.8,4,5.9,5,Ohio State,Doug Worthington,2005
de,"Aldine, Texas",Eisenhower,78,229,4.6,4,5.9,5,Texas A&M,Paul Freeney,2005
dt,"Killeen, Texas",Shoemaker,78,302,5.0,4,6.0,5,Texas,Roy Miller,2005
ol,"Roseville, Minnesota",Cretin-Derham Hall,78,290,5.2,4,5.9,5,Iowa,Rafael Eubanks,2005
te,"Miami, Florida",Miami Norland,78,242,4.6,4,5.9,5,Miami (FL),Richard Gordon,2005
ol,"Orlando, Florida",Edgewater,78,338,5.3,4,6.0,5,Florida State,Matt Hardrick,2005
lb,"Jenks, Oklahoma","",78,245,4.6,4,5.9,5,Nebraska,Phillip Dillard,2005
wr,"Warren, Ohio",Harding,78,174,4.4,4,6.0,5,Michigan,Mario Manningham,2005
k,"Hickory, North Carolina",Hickory,78,210,,3,5.5,5,South Carolina,Ryan Succop,2005
rb,"Marietta, Georgia",Wheeler,65,177,4.4,4,5.8,5,North Carolina,Richie Rich,2005
ol,"Cartersville, Georgia","",78,277,5.5,3,5.7,5,Georgia,Ian Smith,2005
ath,"Jackson, Michigan","",78,194,4.4,4,6.0,5,Michigan,Antonio Bass,2005
qb,"Stockton, California",St. Mary's,78,212,5.1,4,5.9,5,Arizona,Willie Tuitama,2005
db,"Alexandria, Louisiana","",78,208,4.5,4,5.9,5,Oklahoma,Nic Harris,2005
rb,"Jamestown, North Carolina",Ragsdale,65,218,4.5,4,6.0,5,North Carolina State,Toney Baker,2005
rb,"Denver, Colorado",Montbello,78,220,4.6,3,5.7,5,Texas,Michael Houston,2005
db,"Edmond, Oklahoma",Santa Fe,78,190,4.5,4,6.0,5,Oklahoma,Reggie Smith,2005
lb,"Oradell, New Jersey",Bergen Catholic,78,216,4.5,4,6.0,5,USC,Brian Cushing,2005
qb,"Oakland, California",McClymonds,78,194,4.7,4,5.8,5,California,Kyle Reed,2005
qb,"Southlake, Texas",Carroll,78,214,4.5,3,5.7,6,Missouri,Chase Daniel,2005
te,"Diboll, Texas","",78,210,4.6,4,5.9,6,Texas,Jermichael Finley,2005
wr,"Longview, Texas","",78,200,4.5,4,6.0,6,Oklahoma,Malcolm Kelly,2005
dt,"Portland, Oregon",Grant,78,278,,4,6.0,6,Nebraska,Ndamukong Suh,2005
rb,"Atlanta, Georgia",Douglass,78,207,4.4,4,6.0,6,Clemson,James Davis,2005
lb,"Seattle, Washington",O'Dea,78,225,4.6,4,5.9,6,California,Anthony Felder,2005
rb,"Phoenix, Arizona",Paradise Valley,78,232,4.7,3,5.7,6,Oklahoma,Matt Clapp,2005
ol,"Los Angeles, California",Crenshaw,78,313,5.1,4,6.0,6,UCLA,Aleksey Lanis,2005
qb,"Cincinnati, Ohio",St. Xavier,78,227,4.8,4,5.8,6,Ohio State,Rob Schoenhoft,2005
de,"Omaha, Nebraska",Creighton Prep,78,258,4.8,4,5.9,6,Nebraska,Zach Potter,2005
db,"Pensacola, Florida","",78,175,4.4,4,5.9,6,Florida State,Clarence Ward,2005
ath,"North Augusta, South Carolina","",78,185,4.5,4,6.0,6,Georgia,C.J. Byrd,2005
ol,"Mission Viejo, California","",78,295,5.1,4,5.9,6,California,Kevin Bemoll,2005
ol,"Fort Collins, Colorado","",78,270,5.1,3,5.7,6,Oklahoma,Jon Cooper,2005
rb,"Oak Lawn, Illinois",Richards,65,180,,3,5.7,6,Wisconsin,Dion Foster,2005
lb,"Oak Creek, Wisconsin","",78,220,4.5,4,6.0,6,Wisconsin,Travis Beckum,2005
db,"Rock Hill, South Carolina",Northwestern,78,185,4.5,4,6.0,6,Florida State,Jamie Robinson,2005
de,"San Mateo, California",Serra,78,221,4.6,4,5.9,6,Stanford,Will Powers,2005
de,"Lakewood, California",Lakewood,78,215,4.7,4,5.9,7,Arizona,Adrian McCovy,2005
te,"Rolling Hills Estates, California",Peninsula,78,250,4.9,4,5.8,7,Stanford,Erik Lorig,2005
qb,"Brookhaven, Mississippi","",78,230,4.7,3,5.7,7,Alabama,Jimmy Johns,2005
ol,"Memphis, Tennessee",Briarcrest Christian,78,330,4.9,4,6.0,7,Mississippi,Michael Oher,2005
ath,"Grapevine, Texas","",78,275,4.6,4,6.0,7,Texas,Henry Melton,2005
rb,"Port Arthur, Texas",McAllen Memorial,78,185,4.4,4,6.0,7,Texas,Jamaal Charles,2005
wr,"Fort Wayne, Indiana",Harding,78,190,4.4,4,6.0,7,Purdue,Selwyn Lymon,2005
qb,"Charlotte, North Carolina",Independence,78,192,4.7,3,5.7,7,Georgia,Joe Cox,2005
db,"Belle Glade, Florida",Central,78,181,4.5,4,5.9,7,Miami (FL),Randy Phillips,2005
db,"Oxnard, California",Rio Mesa,78,166,4.5,4,6.0,7,USC,Kevin Thomas,2005
de,"Elk Grove, California",Elk Grove,78,268,5.0,4,5.9,7,Stanford,Matt Kopa,2005
lb,"Naples, Florida","",78,228,4.6,4,5.9,7,Miami (FL),Spencer Adkins,2005
dt,"Scottsdale, Arizona",Chaparral,78,288,5.1,4,6.0,7,Stanford,Ekom Udofia,2005
rb,"Peoria, Arizona",Peoria,65,190,4.4,3,5.7,7,Arizona State,Keegan Herring,2005
ol,"Lancaster, Ohio","",78,285,5.1,4,5.9,7,Ohio State,Jim Cordle,2005
lb,"Lauderdale Lakes, Florida",Boyd Anderson,78,226,4.7,4,5.9,7,Tennessee,Gerald Williams,2005
ol,"Newnan, Georgia","",78,302,5.2,3,5.6,7,Virginia Tech,Sergio Render,2005
k,"Ramsey, New Jersey",Don Bosco Prep,78,185,4.6,3,5.5,7,Villanova,Joe Marcoux,2005
rb,"Jersey City, New Jersey",St. Peter's Prep,78,250,4.6,3,5.7,7,Virginia,Rashawn Jackson,2005
qb,"Laurinburg, North Carolina",Scotland County,78,171,4.5,3,5.7,8,North Carolina,Cameron Sexton,2005
ol,"Wheaton, Illinois",South,78,300,5.0,4,6.0,8,Iowa,Dace Richardson,2005
rb,"Tallahassee, Florida",Godby,78,195,4.5,4,6.0,8,Alabama,Roy Upchurch,2005
db,"Chino, California",Chino,78,205,4.6,4,5.8,8,UCLA,Shawn Oatis,2005
lb,"Virginia Beach, Virginia",Landstown,78,221,4.6,4,5.9,8,Virginia Tech,Deveon Simmons,2005
rb,"Monessen, Pennsylvania","",78,260,4.7,3,5.6,8,Pittsburgh,Ernest Williams,2005
db,"Jacksonville, Florida",Ed White,78,175,4.4,4,5.9,8,Georgia,Bryan Evans,2005
ol,"Clearwater, Florida",Central Catholic,78,285,4.8,4,5.8,8,Miami (FL),A.J. Trump,2005
dt,"Muskegon, Michigan","",78,285,5.0,4,5.9,8,Michigan,Terrance Taylor,2005
ath,"Westlake Village, California",Oaks Christian,78,180,4.5,4,5.9,8,UCLA,Aaron Ware,2005
de,"Mobile, Alabama",Davidson,78,218,4.8,4,5.8,8,Auburn,Gabe McKenzie,2005
wr,"Conway, South Carolina","",78,186,4.5,4,5.9,8,Oklahoma,Eric Huggins,2005
lb,"Pensacola, Florida",Washington,78,225,4.6,4,5.8,8,Florida,Jon Demps,2005
te,"Montgomery, Alabama",Trinity,78,235,4.8,4,5.8,8,Auburn,Tommy Trott,2005
de,"Oak Creek, Wisconsin","",78,250,4.7,4,5.8,8,Tennessee,Raymond Henderson,2005
ol,"Vista, California","",78,280,5.3,3,5.5,8,Arizona State,Thomas Altieri,2005
qb,"Fresno, California",Edison,78,205,4.9,3,5.7,8,Washington State,Arkelon Hall,2005
db,"Daytona Beach, Florida",Mainland,65,182,4.4,4,5.9,9,Florida,Avery Atkins,2005
qb,"Princeton, New Jersey",The Hun School,78,189,4.6,3,5.7,9,Michigan State,Domenic Natale,2005
rb,"Voorhees, New Jersey",Eastern Regional,65,176,4.4,3,5.7,9,Virginia Tech,Jahre Cheeseman,2005
ol,"Moreno Valley, California",Canyon Springs,78,299,5.2,4,5.8,9,Nebraska,Rodney Picou,2005
wr,"College Park, Georgia",Banneker,65,165,4.4,4,5.9,9,South Carolina,Carlos Thomas,2005
de,"Atlanta, Georgia",Douglass,78,236,4.7,4,5.8,9,Georgia,Roderick Battle,2005
dt,"Louisville, Kentucky",Central,78,277,4.9,4,5.9,9,Michigan,James McKinney,2005
db,"Walker, Louisiana",Walker,78,180,4.5,4,5.8,9,LSU,Chris Hawkins,2005
ath,"New Bern, North Carolina","",78,190,4.5,4,5.9,9,Tennessee,Montario Hardesty,2005
k,"West Palm Beach, Florida",Wellington,78,200,,2,5.4,9,Florida,Jonathan Phillips,2005
ol,"Fayetteville, North Carolina",E. E. Smith,78,322,5.3,4,6.0,9,North Carolina State,Curtis Crouch,2005
rb,"Skokie, Illinois",Niles West,78,190,4.5,4,5.9,9,Illinois,Rashard Mendenhall,2005
lb,"Baton Rouge, Louisiana",Parkview Baptist,78,224,4.5,4,5.9,9,LSU,Darry Beckwith,2005
rb,"Hyattsville, Maryland",DeMatha,78,230,4.5,3,5.5,9,Virginia Tech,Kenneth Jefferson,2005
de,"Greenwood, Indiana",Center Grove,78,260,4.8,4,5.8,9,Purdue,J.B. Paxson,2005
lb,"Erie, Pennsylvania",Cathedral Prep,78,224,4.7,4,5.8,9,Tennessee,Andre Mathis,2005
qb,"Lighthouse Point, Florida",Cardinal Gibbons,78,199,4.4,3,5.6,9,North Carolina State,Michael Greco,2005
ol,"Flagstaff, Arizona",Flagstaff,78,250,5.1,3,5.5,9,Fresno State,Joe Bernardi,2005
te,"Waconia, Minnesota","",78,235,4.7,4,5.8,9,Notre Dame,Joey Hiben,2005
wr,"Tampa, Florida",Middleton,78,178,4.4,4,5.9,10,South Carolina,O.J. Murdock,2005
rb,"San Antonio, Texas",Clark,65,170,4.4,3,5.7,10,Texas,Jerrell Wilkerson,2005
ol,"Murray, Kentucky","",78,301,5.1,4,5.9,10,Michigan,Cory Zirbel,2005
rb,"Denver, Colorado",Mullen,65,200,4.5,4,5.9,10,Colorado,Maurice Greer,2005
k,"Milton, Florida","",65,160,4.6,2,5.4,10,Auburn,Zach Kutch,2005
rb,"Charlotte, North Carolina",Latin,78,221,4.8,3,5.5,10,North Carolina,Mark Paschal,2005
db,"Little Rock, Arkansas",Central,78,187,4.6,4,5.8,10,Arkansas,Kevin Thornton,2005
ol,"Daytona Beach, Florida",Seabreeze,78,280,5.3,3,5.5,10,UCF,Richard Clark,2005
ol,"Memphis, Tennessee",East,78,303,5.3,4,5.8,10,Tennessee,Malcolm Rawls,2005
de,"Hampton, Virginia",Phoebus,78,215,4.5,4,5.8,10,Virginia Tech,Stephen Friday,2005
qb,"Littleton, Colorado",Chatfield,78,178,4.6,3,5.6,10,Oklahoma State,Zac Robinson,2005
te,"Germantown, Tennessee","",78,250,4.6,3,5.7,10,Tennessee,Jeff Cottam,2005
lb,"Salem, New Jersey","",78,220,4.6,4,5.9,10,Oklahoma,Lamont Robinson,2005
dt,"Jackson, Mississippi",Lanier,78,293,4.8,4,5.9,10,Mississippi State,Louis Ellis,2005
lb,"Jacksonville, Florida",First Coast,78,215,4.6,4,5.8,10,Florida,Ryan Stamper,2005
ath,"Gretna, Virginia","",65,168,4.5,4,5.9,10,Virginia,Vic Hall,2005
db,"Hyattsville, Maryland",DeMatha,65,175,4.4,4,5.9,10,Maryland,Anthony Wiseman,2005
de,"Mission Viejo, California",Mission Viejo,78,240,,4,5.8,10,Oregon,Nick Reed,2005
qb,"Carlsbad, California","",78,203,4.9,3,5.6,10,Oregon State,Sean Canfield,2005
rb,"Texarkana, Arkansas","",65,188,4.4,3,5.6,11,Arkansas,Brandon Barnett,2005
ol,"Garland, Texas",South Garland,78,262,5.4,3,5.5,11,Arizona,Blake Kerley,2005
db,"Miami, Florida",Coral Reef,78,180,4.5,4,5.8,11,Florida,Dorian Munroe,2005
de,"Lufkin, Texas","",78,240,4.6,4,5.8,11,Texas Tech,McKinner Dixon,2005
wr,"Kansas City, Missouri",Rockhurst,78,195,4.4,4,5.9,11,Notre Dame,D.J. Hord,2005
dt,"Eden Prairie, Minnesota","",78,283,5.0,4,5.9,11,USC,Walker Ashley,2005
k,"San Jose, California",Branham,65,190,,2,5.4,11,Utah,Louie Sakoda,2005
de,"Albuquerque, New Mexico",La Cueva,78,265,4.6,4,5.8,11,Texas,Aaron Lewis,2005
rb,"Orange, California",Lutheran,78,240,4.6,3,5.5,11,Kansas State,Pat Roxas,2005
db,"Sherman Oaks, California",Notre Dame,78,180,4.4,4,5.9,11,USC,Cary Harris,2005
ath,"Columbus, Ohio",Brookhaven,78,219,4.6,4,5.9,11,Minnesota,Alex Daniels,2005
qb,"Pittsburgh, Pennsylvania",Seton La Salle,78,181,4.9,3,5.6,11,Pittsburgh,Bill Stull,2005
te,"Daytona Beach, Florida",Mainland,78,235,4.7,3,5.7,11,Florida,Brian Ellis,2005
ol,"Libertyville, Illinois","",78,270,,4,5.8,11,Michigan,David Moosman,2005
lb,"Wailuku, Hawaii",Baldwin,65,212,4.7,4,5.9,11,USC,Kaluka Maiava,2005
rb,"Winnfield, Louisiana","",78,195,4.5,4,5.8,11,LSU,Antonio Robinson,2005
lb,"Clovis, California",Clovis,78,228,4.6,4,5.8,11,California,Zack Follett,2005
ol,"Hattiesburg, Mississippi","",78,336,5.6,4,5.9,11,Mississippi State,Calvin Wilson,2005
qb,"Pomona, California",Garey,78,190,4.7,3,5.6,11,UCLA,Osaar Rasshan,2005
qb,"West Palm Beach, Florida",Palm Beach Lakes,78,192,4.5,3,5.6,12,West Virginia,Jarrett Brown,2005
de,"Mission Viejo, California",Mission Viejo,78,240,4.7,4,5.8,12,Ohio State,Ryan Williams,2005
ol,"Tyler, Texas",Tyler Lee,78,315,5.3,3,5.7,12,LSU,Ciron Black,2005
de,"Akron, Ohio",St. Vincent-St. Mary,78,230,4.6,4,5.8,12,Ohio State,Lawrence Wilson,2005
dt,"Plantation, Florida","",78,263,4.8,4,5.9,12,Georgia,Jeff Owens,2005
lb,"Fort Valley, Georgia",Peach County,78,211,4.5,4,5.8,12,Georgia,Darius Dewberry,2005
ol,"Parkton, Maryland",Hereford,78,305,5.2,3,5.5,12,Connecticut,Joe Akers,2005
db,"Hamilton, Ohio","",78,190,4.5,4,5.8,12,Tennessee,Adam Myers-White,2005
db,"Live Oak, Florida",Suwanee,78,170,4.4,4,5.8,12,Miami (FL),Bruce Johnson,2005
k,"Plano, Texas",Plano West,65,190,,2,5.4,12,Missouri,Matt Casaday,2005
ol,"Webster, New York",Schroeder,78,300,5.0,4,5.8,12,Michigan,Justin Schifano,2005
rb,"Omaha, Nebraska",Millard North,78,219,4.7,3,5.5,12,Colorado,Jake Behrens,2005
lb,"Bayonne, New Jersey","",78,225,4.5,4,5.9,12,Penn State,Jerome Hayes,2005
rb,"Houston, Texas",Worthing,65,175,4.5,3,5.5,12,Louisiana-Lafayette,Deon Wallace,2005
qb,"Marshall, Michigan","",78,200,4.7,3,5.6,12,Notre Dame,Evan Sharpley,2005
wr,"Silver Spring, Maryland",McDonogh,78,190,4.4,4,5.9,12,Maryland,Darrius Heyward-Bey,2005
ath,"Sumter, South Carolina",Lakewood,65,177,4.4,4,5.9,12,North Carolina State,J.C. Neal,2005
te,"El Dorado, California",Oak Ridge,78,225,4.6,3,5.7,12,UCLA,Ryan Moya,2005
rb,"White Plains, Maryland",Lackey,65,205,4.5,4,5.8,12,Maryland,Morgan Green,2005
qb,"Allen, Texas","",78,196,4.7,3,5.6,13,Arkansas,Casey Dick,2005
wr,"Gilmer, Texas","",65,185,4.5,4,5.8,13,Oklahoma,Manuel Johnson,2005
db,"Denton, Texas",Ryan,65,185,4.5,4,5.8,13,Texas,Ishie Oduegwu,2005
lb,"Texarkana, Texas",Texas,78,210,4.5,4,5.8,13,Texas,Chris Brown,2005
lb,"Westlake, Ohio","",78,228,4.9,3,5.7,13,Iowa,B.J. Travers,2005
de,"Nashville, Tennessee",Brentwood Academy,78,248,4.5,3,5.7,13,Nebraska,Barry Turner,2005
ol,"Ada, Oklahoma","",78,290,4.9,3,5.7,13,Nebraska,Craig Roark,2005
db,"Miami, Florida",Edison,65,153,4.5,4,5.8,13,Clemson,Chris Chancellor,2005
dt,"Lakeland, Florida","",78,275,4.8,4,5.9,13,Florida State,Kendrick Stewart,2005
qb,"Los Alamitos, California",Los Alamitos,78,225,5.3,3,5.6,13,Alabama,Jimmy Barnes,2005
rb,"Los Angeles, California",Loyola,78,255,4.7,3,5.5,13,Colorado,George Hypolite,2005
ath,"Sacramento, California",Grant,65,178,,4,5.8,13,California,Syd'Quan Thompson,2005
ol,"Clifton, Virginia",Centreville,78,265,5.0,4,5.8,13,Boston College,Pat Sheil,2005
de,"Claremont, California","",78,235,4.6,4,5.8,13,California,Cameron Morrah,2005
rb,"Tallahassee, Florida",Rickards,65,175,4.4,3,5.5,13,Arkansas,Michael Smith,2005
rb,"Bellevue, Washington","",65,200,4.5,4,5.8,13,Washington,J.R. Hasty,2005
te,"Oradell, New Jersey",Bergen Catholic,78,220,4.6,3,5.7,13,Stanford,James Dray,2005
db,"Ramsey, New Jersey",Don Bosco Prep,65,179,4.3,4,5.8,14,Florida State,Michael Ray Garvin,2005
lb,"Moreno Valley, California","",78,239,4.8,3,5.7,14,Alabama,Prince Hall,2005
ol,"Harrison City, Pennsylvania",Penn-Trafford,78,300,5.3,4,5.8,14,Purdue,Jason Kacinko,2005
db,"El Campo, Texas","",78,175,4.4,3,5.7,14,Texas A&M,Arkeith Brown,2005
de,"Allen, Texas","",78,250,4.7,4,5.8,14,Arkansas,Marcus Shavers,2005
de,"Compton, California",Dominguez,78,211,4.8,3,5.7,14,Arizona,Michael Shelton,2005
qb,"Cicero, Indiana",Hamilton Heights,78,194,4.8,3,5.6,14,Wisconsin,Dustin Sherer,2005
wr,"Fort Smith, Arkansas",Southside,78,180,4.6,4,5.8,14,Tennessee,Slick Shelley,2005
te,"Ashburn, Virginia",Stone Bridge,78,265,4.7,3,5.7,14,Virginia Tech,Ed Wang,2005
ol,"Arlington Heights, Illinois",Prospect,78,265,5.0,3,5.7,14,Purdue,Eric Hedstrom,2005
qb,"Pittsburg, Kansas","",78,203,4.6,3,5.6,14,Kansas,Kerry Meier,2005
rb,"Muskogee, Oklahoma","",65,179,4.4,3,5.5,14,Texas Tech,Pete Richardson,2005
lb,"Bellevue, Washington","",78,210,4.5,4,5.8,14,Washington,E.J. Savannah,2005
rb,"Harrisburg, Pennsylvania","",78,185,4.4,4,5.8,14,Virginia,Mikell Simpson,2005
ath,"Columbus, Georgia",Pacelli Catholic,78,233,4.5,4,5.8,14,Florida State,Matt Dunham,2005
k,"Chino, California",Chino,65,170,,2,5.4,14,Colorado State,Durrell Chamorro,2005
dt,"Troy, Ohio","",78,280,4.9,4,5.8,14,Ohio State,Todd Denlinger,2005
rb,"Sanford, Florida",Seminole,78,210,4.5,3,5.5,14,Wake Forest,Kevin Harris,2005
lb,"Palm Bay, Florida","",78,215,4.5,4,5.8,15,Florida State,Neefy Moffett,2005
de,"Louisville, Kentucky",Ballard,78,260,4.9,4,5.8,15,Louisville,Earl Heyman,2005
ath,"Memphis, Tennessee",Harding Academy,78,195,4.5,4,5.8,15,Tennessee,Todd Cox,2005
de,"Canadian, Texas","",78,235,4.5,3,5.6,15,Oklahoma,Auston English,2005
ol,"Corpus Christi, Texas",Calallen,78,310,4.9,3,5.7,15,Kansas State,Brock Unruh,2005
qb,"Tuscola, Texas",Jim Ned,78,180,4.7,3,5.6,15,Texas,Colt McCoy,2005
db,"Duncanville, Texas","",78,193,4.4,3,5.7,15,Texas A&M,Gremon Coffman,2005
dt,"Iowa City, Iowa",Iowa City West,78,239,4.7,4,5.8,15,Iowa,Alex Kanellis,2005
te,"Maple Heights, Ohio","",78,225,4.7,3,5.7,15,North Carolina,Richard Quinn,2005
rb,"Bastrop, Louisiana","",65,170,4.5,3,5.5,15,Mississippi,Marcus Green,2005
